flightTime,flightMode,stateShiranui3,stateBuzzer,pressure,temperature,altitude,descentCount,accelerationX,accelerationY,accelerationZ,gyroX,gyroY,gyroZ,yaw,pitch,roll,voltage33,voltage5,voltage12
23.53,4,0,1,99412.15,20.15,235.09,513,-0.39,0.43,0.80,-47.01,-39.09,272.20,8.31,-42.62,110.73,3.30,4.87,11.83
23.55,4,0,1,99418.19,20.15,234.58,514,-0.22,0.37,0.85,-53.66,-39.51,273.17,6.48,-45.02,111.43,3.30,4.87,11.88
23.57,4,0,1,99425.09,20.15,234.00,515,-0.03,0.39,0.78,-60.67,-36.22,271.40,4.59,-47.41,112.16,3.30,4.87,11.88
23.59,4,0,1,99422.50,20.15,233.78,516,-0.08,0.29,0.79,-66.59,-32.50,268.90,2.62,-49.77,112.93,3.30,4.88,12.08
23.61,4,0,1,99432.86,20.15,233.34,517,0.05,0.28,0.79,-72.07,-27.80,265.91,0.60,-52.10,113.75,3.30,4.88,12.12
23.64,4,0,1,99432.86,20.15,233.34,518,0.09,0.19,0.80,-76.52,-21.04,260.79,358.55,-54.41,114.60,3.30,4.87,12.12
23.66,4,0,1,99438.94,20.14,232.83,519,0.09,0.17,0.82,-78.78,-15.49,254.82,356.46,-56.66,115.51,3.30,4.87,12.08
23.68,4,0,1,99441.52,20.15,232.61,520,0.20,0.01,0.82,-80.12,-8.96,250.00,354.32,-58.90,116.50,3.30,4.88,12.08
23.70,4,0,1,99445.80,20.15,232.25,521,0.28,-0.16,0.83,-78.60,1.34,244.09,352.18,-61.11,117.54,3.30,4.88,11.92
23.73,4,0,1,99447.53,20.14,232.10,522,0.24,-0.21,0.80,-75.37,8.66,242.32,349.96,-63.32,118.74,3.30,4.87,11.96
23.75,4,0,1,99452.70,20.14,231.67,523,0.20,-0.28,0.87,-70.85,15.61,242.80,347.56,-65.55,120.18,3.30,4.87,11.94
23.77,4,0,1,99450.97,20.15,231.81,524,0.20,-0.30,0.88,-65.91,22.32,245.98,344.91,-67.81,121.95,3.31,4.88,11.92
23.79,4,0,1,99451.88,20.14,231.74,525,0.10,-0.42,0.90,-59.82,28.78,251.10,341.82,-70.11,124.22,3.30,4.87,11.96
23.81,4,0,1,99457.05,20.13,231.30,526,-0.00,-0.50,0.85,-52.38,32.32,257.99,337.99,-72.43,127.32,3.30,4.88,12.08
23.83,4,0,1,99462.23,20.14,230.86,527,-0.03,-0.50,0.85,-44.45,35.49,264.45,333.05,-74.74,131.60,3.30,4.87,12.08
23.85,4,0,1,99480.34,20.14,229.34,528,-0.13,-0.53,0.91,-36.28,36.46,271.04,326.35,-76.97,137.74,3.30,4.87,12.08
23.88,4,0,1,99477.75,20.14,229.55,529,-0.11,-0.46,0.91,-29.94,36.89,277.99,316.90,-79.02,146.68,3.30,4.87,12.10
23.90,4,0,1,99478.63,20.13,229.48,530,-0.15,-0.45,0.97,-21.52,37.62,282.68,303.52,-80.68,159.64,3.30,4.87,12.07
23.92,4,0,1,99483.80,20.13,229.04,531,-0.21,-0.42,0.96,-15.12,35.98,286.46,285.55,-81.66,177.25,3.30,4.87,12.12
23.94,4,0,1,99488.98,20.13,228.61,532,-0.20,-0.36,0.96,-9.82,35.79,288.72,265.18,-81.69,-162.69,3.30,4.87,12.05
23.96,4,0,1,99489.84,20.13,228.54,533,-0.19,-0.33,0.96,-2.68,32.68,290.43,246.92,-80.71,-144.66,3.29,4.87,11.94
23.98,4,0,1,99494.16,20.13,228.17,534,-0.18,-0.34,0.96,1.77,31.46,292.44,233.15,-78.99,-131.08,3.30,4.87,12.05
24.00,4,0,1,99498.46,20.14,227.81,535,-0.17,-0.25,1.03,7.26,29.15,296.04,223.47,-76.78,-121.53,3.30,4.88,11.92
24.02,4,0,1,99499.33,20.13,227.73,536,-0.04,-0.22,0.90,10.24,27.68,300.98,216.62,-74.27,-114.78,3.30,4.87,11.92
24.05,4,0,1,99495.03,20.12,228.10,537,-0.02,-0.29,0.98,15.12,26.46,305.43,211.68,-71.54,-109.89,3.30,4.87,11.81
24.07,4,0,1,99500.20,20.12,227.66,538,-0.06,-0.27,1.02,18.54,23.66,310.18,208.05,-68.67,-106.28,3.30,4.87,11.81
24.09,4,0,1,99514.03,20.12,227.15,539,-0.10,-0.24,0.98,24.63,21.95,315.12,205.30,-65.67,-103.48,3.30,4.87,11.63
24.11,4,0,1,99519.21,20.12,226.06,540,-0.07,-0.24,0.94,27.68,20.37,319.51,203.18,-62.59,-101.27,3.30,4.87,11.57
24.13,4,0,1,99523.48,20.13,225.70,541,-0.07,-0.29,1.00,31.77,18.29,323.90,201.51,-59.43,-99.47,3.30,4.87,11.59
24.15,4,0,1,99513.14,20.12,226.57,542,-0.08,-0.37,0.98,35.85,15.49,326.16,200.21,-56.22,-97.99,3.30,4.87,11.86
24.17,4,0,1,99528.66,20.13,225.26,543,-0.11,-0.39,0.99,43.41,11.22,329.02,199.22,-52.95,-96.72,3.30,4.87,11.83
24.20,4,0,1,99529.52,20.14,225.19,544,-0.23,-0.35,1.01,49.45,4.82,330.49,198.51,-49.65,-95.64,3.30,4.86,11.71
24.22,4,0,1,99529.52,20.14,225.19,545,-0.31,-0.33,1.00,54.82,-4.09,332.93,198.07,-46.32,-94.73,3.30,4.87,11.73
24.24,4,0,1,99539.87,20.14,224.32,546,-0.38,-0.40,0.91,57.99,-12.50,337.99,197.84,-42.91,-93.96,3.30,4.86,11.70
24.27,4,0,1,99538.16,20.13,224.02,547,-0.50,-0.25,0.97,61.28,-24.33,342.80,197.83,-39.45,-93.31,3.30,4.86,11.67
24.29,4,0,1,99543.33,20.13,224.02,548,-0.52,-0.14,0.90,59.39,-35.98,348.54,198.02,-35.93,-92.80,3.30,4.87,11.71
24.31,4,0,1,99543.33,20.13,224.02,549,-0.46,-0.01,0.86,55.49,-46.95,352.93,198.36,-32.36,-92.40,3.30,4.87,11.81
24.33,4,0,1,99547.63,20.14,223.66,550,-0.42,0.19,0.86,48.90,-59.45,355.24,198.87,-28.77,-92.13,3.29,4.87,11.83
24.35,4,0,1,99564.89,20.13,222.21,551,-0.37,0.29,0.82,39.02,-68.41,354.33,199.47,-25.20,-91.98,3.30,4.87,11.84
24.37,4,0,1,99559.72,20.13,222.64,552,-0.25,0.44,0.85,28.17,-76.89,348.48,200.16,-21.69,-91.94,3.30,4.87,11.83
24.39,4,0,1,99569.20,20.12,221.84,553,-0.06,0.49,0.84,13.54,-80.91,340.18,200.88,-18.26,-92.02,3.30,4.88,11.78
24.41,4,0,1,99561.44,20.13,222.50,554,0.07,0.58,0.84,-1.65,-81.40,330.37,201.59,-14.94,-92.20,3.30,4.89,11.71
24.44,4,0,1,99562.31,20.12,222.42,555,0.19,0.49,0.80,-16.34,-79.09,318.60,202.26,-11.74,-92.48,3.30,4.88,11.84
24.46,4,0,1,99565.80,20.12,222.13,556,0.30,0.52,0.81,-30.61,-75.55,307.50,202.88,-8.65,-92.86,3.30,4.87,11.83
24.48,4,0,1,99567.48,20.12,221.99,557,0.58,0.56,0.86,-42.74,-67.13,294.63,203.39,-5.69,-93.32,3.30,4.87,11.81
24.50,4,0,1,99568.38,20.12,221.91,558,0.68,0.46,0.88,-52.99,-57.68,281.16,203.78,-2.88,-93.85,3.30,4.87,12.08
24.52,4,0,1,99569.20,20.13,221.84,559,0.71,0.20,0.86,-60.18,-45.18,267.01,204.04,-0.21,-94.42,3.30,4.87,12.05
24.54,4,0,1,99579.56,20.13,220.97,560,0.74,0.04,0.80,-64.27,-32.32,251.40,204.16,2.28,-95.02,3.30,4.87,12.07
24.56,4,0,1,99592.50,20.13,219.88,561,0.77,0.02,0.85,-67.13,-21.59,235.06,204.15,4.61,-95.65,3.30,4.87,12.04
24.58,4,0,1,99585.59,20.13,220.46,562,0.83,-0.17,0.80,-65.98,-7.87,218.60,204.01,6.75,-96.29,3.30,4.87,12.07
24.60,4,0,1,99594.27,20.12,219.73,563,0.83,-0.30,0.83,-62.56,3.11,204.57,203.74,8.74,-96.91,3.30,4.88,12.08
24.63,4,0,1,99588.20,20.12,220.24,564,0.76,-0.34,0.80,-56.71,14.45,194.94,203.36,10.62,-97.50,3.30,4.87,12.08
24.65,4,0,1,99599.44,20.12,219.30,565,0.69,-0.37,0.81,-51.22,24.27,187.93,202.86,12.42,-98.07,3.30,4.89,12.07
24.67,4,0,1,99600.27,20.13,219.23,566,0.52,-0.51,0.81,-41.46,32.20,186.95,202.26,14.19,-98.58,3.30,4.87,11.94
24.69,4,0,1,99601.13,20.12,219.15,567,0.42,-0.57,0.70,-33.48,38.17,190.30,201.58,15.98,-99.04,3.30,4.87,12.07
24.72,4,0,1,99614.08,20.12,218.06,568,0.25,-0.66,0.69,-19.63,42.99,198.29,200.82,17.84,-99.40,3.30,4.87,11.88
24.74,4,0,1,99612.39,20.11,218.20,569,0.23,-0.73,0.80,-10.18,44.45,206.40,200.02,19.78,-99.71,3.30,4.87,11.94
24.76,4,0,1,99621.84,20.12,217.41,570,0.12,-0.61,0.77,0.98,44.88,213.66,199.17,21.79,-99.95,3.30,4.87,11.92
24.78,4,0,1,99631.32,20.13,216.61,571,-0.01,-0.54,0.76,7.44,42.62,221.89,198.32,23.89,-100.15,3.30,4.91,11.84
24.80,4,0,1,99621.84,20.12,217.41,572,-0.13,-0.54,0.76,17.56,39.57,229.51,197.47,26.08,-100.28,3.30,4.86,11.91
24.82,4,0,1,99628.74,20.11,216.83,573,-0.25,-0.50,0.75,24.57,33.96,233.72,196.65,28.33,-100.36,3.30,4.87,12.07
24.85,4,0,1,99629.60,20.12,216.75,574,-0.33,-0.47,0.70,31.34,26.46,237.13,195.89,30.62,-100.37,3.30,4.87,11.86
24.87,4,0,1,99652.89,20.12,214.79,575,-0.41,-0.41,0.71,35.91,17.93,239.02,195.21,32.96,-100.32,3.30,4.87,11.94
24.89,4,0,1,99639.95,20.12,215.88,576,-0.39,-0.32,0.68,38.60,9.09,239.45,194.62,35.32,-100.21,3.30,4.88,12.07
24.91,4,0,1,99643.45,20.11,215.59,577,-0.38,-0.13,0.70,40.24,-0.79,239.57,194.15,37.70,-100.05,3.31,4.87,12.07
24.93,4,0,1,99649.45,20.11,215.08,578,-0.44,-0.09,0.72,38.54,-8.60,239.94,193.76,40.11,-99.87,3.30,4.87,12.10
24.95,4,0,1,99648.63,20.11,215.15,579,-0.48,-0.11,0.69,35.91,-18.35,239.45,193.50,42.53,-99.64,3.30,4.87,12.08
24.97,4,0,1,99650.30,20.12,215.45,580,-0.42,0.01,0.75,32.44,-27.87,240.67,193.38,44.97,-99.37,3.30,4.87,11.23
25.00,4,0,1,99653.80,20.11,214.72,581,-0.44,0.02,0.75,26.71,-35.67,242.01,193.38,47.45,-99.07,3.30,4.87,11.67
25.02,4,0,1,99653.80,20.11,214.72,582,-0.43,0.05,0.74,20.98,-43.66,244.45,193.51,49.96,-98.72,3.30,4.87,11.57
25.04,4,0,1,99659.80,20.11,214.21,583,-0.34,0.10,0.73,13.54,-49.76,246.83,193.77,52.50,-98.35,3.30,4.87,11.88
25.06,4,0,1,99660.70,20.11,214.13,584,-0.27,0.10,0.74,5.79,-55.24,248.54,194.17,55.06,-97.95,3.30,4.87,11.67
25.08,4,0,1,99661.56,20.11,214.06,585,-0.27,0.12,0.75,-3.29,-58.29,249.45,194.68,57.64,-97.53,3.30,4.87,11.71
25.10,4,0,1,99674.49,20.11,212.97,586,-0.21,0.14,0.73,-13.48,-59.51,249.57,195.28,60.21,-97.12,3.30,4.87,11.70
25.12,4,0,1,99671.02,20.12,213.27,587,-0.17,0.09,0.77,-21.46,-60.06,249.63,195.99,62.78,-96.68,3.30,4.88,11.73
25.14,4,0,1,99681.36,20.12,212.39,588,-0.15,-0.02,0.81,-30.55,-58.72,249.33,196.79,65.34,-96.25,3.30,4.87,11.79
25.17,4,0,1,99677.91,20.11,212.68,589,-0.08,-0.01,0.80,-38.05,-55.85,248.96,197.65,67.88,-95.82,3.30,4.87,11.78
25.19,4,0,1,99681.36,20.12,212.39,590,-0.05,-0.10,0.77,-44.82,-51.16,249.51,198.53,70.41,-95.43,3.30,4.88,11.79
25.21,4,0,1,99686.54,20.12,211.96,591,-0.03,-0.20,0.77,-51.34,-45.24,252.32,199.38,72.96,-95.11,3.30,4.88,11.70
25.24,4,0,1,99686.54,20.12,211.96,592,-0.00,-0.30,0.88,-53.05,-38.48,255.79,200.15,75.53,-94.88,3.30,4.88,11.55
25.26,4,0,1,99684.85,20.11,212.10,593,-0.12,-0.35,0.90,-55.00,-32.32,259.45,200.84,78.13,-94.75,3.29,4.87,11.70
25.28,4,0,1,99692.61,20.12,211.45,594,-0.25,-0.37,0.90,-54.82,-27.38,261.28,201.46,80.75,-94.68,3.30,4.86,11.71
25.30,4,0,1,99701.20,20.13,210.72,595,-0.29,-0.34,0.91,-55.61,-23.60,263.60,202.02,83.38,-94.67,3.30,4.87,11.75
25.32,4,0,1,99704.65,20.13,210.43,596,-0.38,-0.43,0.96,-54.39,-19.15,264.76,202.30,86.02,-94.92,3.30,4.87,11.88
25.34,4,0,1,99712.41,20.13,209.78,597,-0.56,-0.30,0.99,-53.11,-17.80,266.59,202.16,88.66,-95.57,3.30,4.85,11.88
25.36,4,0,1,99720.17,20.13,209.13,598,-0.61,-0.19,0.98,-53.48,-16.46,268.66,24.20,88.61,85.88,3.29,4.87,11.89
25.38,4,0,1,99708.97,20.13,210.07,599,-0.61,-0.15,0.93,-54.21,-16.04,270.67,23.97,85.91,85.12,3.30,4.87,11.88
25.41,4,0,1,99703.79,20.13,210.51,0,-0.60,-0.10,0.88,-54.33,-15.98,271.40,24.15,83.20,84.76,3.30,4.87,12.02
25.43,4,0,1,99718.45,20.14,209.27,1,-0.74,0.06,0.93,-56.83,-16.10,272.50,24.38,80.47,84.41,3.30,4.87,11.88
25.45,4,0,1,99721.03,20.14,209.05,2,-0.70,-0.01,0.81,-59.27,-15.67,273.35,24.66,77.74,84.09,3.30,4.87,11.99
25.47,4,0,1,99728.80,20.14,208.40,3,-0.65,0.01,0.85,-60.12,-17.01,275.49,24.92,74.98,83.72,3.30,4.88,12.04
25.49,4,0,1,99726.21,20.14,208.62,4,-0.56,0.17,0.78,-65.37,-14.94,278.60,25.28,72.19,83.40,3.30,4.87,11.89
25.51,4,0,1,99738.30,20.13,207.60,5,-0.59,0.21,0.78,-67.32,-13.54,281.77,25.69,69.36,83.09,3.30,4.87,11.97
25.53,4,0,1,99746.92,20.14,206.88,6,-0.56,0.21,0.81,-72.32,-10.49,285.12,26.19,66.51,82.80,3.30,4.87,11.97
25.55,4,0,1,99749.51,20.14,206.66,7,-0.55,0.15,0.81,-74.09,-7.32,287.13,26.74,63.65,82.54,3.30,4.88,11.97
25.57,4,0,1,99746.06,20.13,206.95,8,-0.43,0.27,0.78,-75.43,-4.70,288.35,27.34,60.77,82.29,3.30,4.87,11.91
25.59,4,0,1,99750.38,20.13,206.58,9,-0.29,0.22,0.70,-78.35,3.17,288.11,28.06,57.91,82.09,3.30,4.87,12.07
25.62,4,0,1,99759.00,20.13,205.86,10,-0.32,0.21,0.75,-80.18,8.72,288.60,28.85,55.05,81.92,3.30,4.87,11.91
25.64,4,0,1,99771.04,20.14,204.85,11,-0.27,0.12,0.76,-76.95,14.27,286.52,29.69,52.23,81.79,3.30,4.87,11.91
25.66,4,0,1,99775.39,20.14,204.48,12,-0.32,0.04,0.81,-74.27,21.16,287.38,30.60,49.42,81.71,3.30,4.87,11.94
25.68,4,0,1,99771.94,20.13,204.77,13,-0.31,0.07,0.84,-72.20,25.91,287.32,31.53,46.62,81.64,3.30,4.87,11.92
25.71,4,0,1,99780.56,20.14,204.04,14,-0.28,0.07,0.76,-67.50,35.12,285.73,32.55,43.85,81.65,3.30,4.86,11.81
25.73,4,0,1,99777.98,20.14,204.26,15,-0.29,0.05,0.86,-57.62,37.38,285.18,33.56,41.08,81.71,3.29,4.87,11.76
25.75,4,0,1,99779.70,20.13,204.12,16,-0.28,-0.01,0.85,-53.78,41.16,284.21,34.57,38.34,81.77,3.30,4.85,11.73
25.77,4,0,1,99786.61,20.13,203.53,17,-0.34,0.02,0.89,-47.44,43.90,284.94,35.57,35.59,81.85,3.30,4.89,11.75
25.79,4,0,1,99788.33,20.14,203.39,18,-0.41,-0.04,0.86,-38.29,44.02,284.57,36.54,32.85,81.97,3.30,4.87,11.78
25.81,4,0,1,99793.51,20.14,202.95,19,-0.48,-0.02,0.83,-30.18,41.22,285.79,37.45,30.10,82.09,3.30,4.87,11.86
25.83,4,0,1,99790.92,20.14,203.17,20,-0.47,0.06,0.85,-25.55,39.21,286.40,38.31,27.34,82.19,3.30,4.87,12.02
25.85,4,0,1,99797.82,20.13,202.59,21,-0.46,0.11,0.86,-18.90,37.80,287.74,39.12,24.56,82.31,3.30,4.88,12.05
25.88,4,0,1,99791.78,20.13,203.10,22,-0.65,0.06,0.91,-15.00,33.54,289.82,39.88,21.76,82.40,3.30,4.87,11.97
25.90,4,0,1,99809.03,20.14,201.65,23,-0.60,0.14,0.87,-10.85,27.07,293.78,40.56,18.92,82.48,3.30,4.87,11.91
25.92,4,0,1,99809.03,20.14,201.65,24,-0.62,0.25,0.87,-9.33,20.91,298.17,41.16,16.02,82.51,3.30,4.87,11.73
25.94,4,0,1,99818.53,20.13,200.85,25,-0.69,0.31,0.93,-8.05,13.23,303.78,41.69,13.06,82.50,3.30,4.88,11.88
25.96,4,0,1,99814.21,20.13,201.21,26,-0.67,0.33,0.98,-8.29,4.15,308.23,42.13,10.04,82.45,3.30,4.87,11.92
25.98,4,0,1,99815.94,20.12,201.07,27,-0.58,0.47,0.96,-11.52,-2.80,311.52,42.51,6.98,82.33,3.30,4.88,11.89
26.00,4,0,1,99825.43,20.13,200.27,28,-0.56,0.57,0.97,-17.68,-9.09,313.11,42.84,3.90,82.12,3.30,4.87,11.92
26.02,4,0,1,99828.88,20.12,199.98,29,-0.48,0.55,0.95,-24.21,-13.72,313.23,43.13,0.81,81.83,3.30,4.87,11.89
26.04,4,0,1,99832.37,20.13,199.69,30,-0.39,0.62,0.89,-31.83,-16.83,311.16,43.42,-2.27,81.45,3.30,4.87,11.89
26.07,4,0,1,99830.61,20.13,199.83,31,-0.28,0.76,0.86,-40.18,-18.66,306.59,43.71,-5.30,80.96,3.30,4.88,11.89
26.09,4,0,1,99832.37,20.13,199.69,32,-0.06,0.67,0.85,-50.49,-18.48,297.80,44.02,-8.26,80.35,3.30,4.87,11.89
26.11,4,0,1,99848.72,20.13,198.31,33,0.05,0.47,0.84,-57.68,-15.79,287.07,44.37,-11.11,79.65,3.29,4.87,11.91
26.13,4,0,1,99848.72,20.12,198.31,34,0.10,0.44,0.89,-63.41,-12.20,274.88,44.79,-13.83,78.86,3.30,4.87,11.89
26.15,4,0,1,99847.00,20.12,198.46,35,0.22,0.42,0.82,-69.02,-6.65,262.87,45.29,-16.43,77.97,3.30,4.87,11.88
26.17,4,0,1,99853.90,20.13,197.87,36,0.33,0.29,0.79,-73.66,1.65,251.89,45.90,-18.90,76.98,3.30,4.88,11.92
26.20,4,0,1,99847.00,20.12,198.46,37,0.34,0.14,0.86,-76.16,11.89,241.59,46.64,-21.24,75.90,3.30,4.89,11.81
26.22,4,0,1,99847.00,20.12,198.46,38,0.37,-0.01,0.82,-77.26,21.10,235.12,47.53,-23.49,74.73,3.30,4.88,11.81
26.24,4,0,1,99856.49,20.11,197.66,39,0.36,-0.11,0.81,-74.33,29.88,229.88,48.57,-25.64,73.50,3.30,4.87,11.75
26.26,4,0,1,99871.20,20.11,196.42,40,0.29,-0.26,0.83,-68.35,35.67,229.09,49.74,-27.74,72.24,3.29,4.87,11.76
26.28,4,0,1,99867.70,20.12,196.71,41,0.21,-0.35,0.82,-63.35,42.74,230.67,51.06,-29.81,70.92,3.30,4.86,11.78
26.30,4,0,1,99872.02,20.11,196.35,42,0.09,-0.46,0.81,-56.16,49.02,234.27,52.56,-31.86,69.54,3.30,4.88,11.89
26.33,4,0,1,99878.95,20.12,195.77,43,-0.01,-0.51,0.86,-48.29,51.95,237.80,54.19,-33.90,68.12,3.30,4.87,11.89
26.35,4,0,1,99871.20,20.11,196.42,44,-0.08,-0.53,0.84,-38.96,53.96,241.89,55.98,-35.93,66.66,3.30,4.87,11.91
26.37,4,0,1,99883.23,20.12,195.41,45,-0.25,-0.50,0.84,-30.98,54.57,244.15,57.89,-37.93,65.16,3.30,4.88,11.89
26.39,4,0,1,99883.23,20.12,195.41,46,-0.29,-0.46,0.86,-22.50,52.50,247.01,59.91,-39.92,63.62,3.30,4.87,11.88
26.41,4,0,1,99890.14,20.11,194.83,47,-0.40,-0.46,0.87,-14.15,49.45,249.57,62.05,-41.90,62.03,3.30,4.88,11.88
26.43,4,0,1,99889.31,20.11,195.12,48,-0.60,-0.46,0.89,-7.01,44.09,252.07,64.28,-43.88,60.41,3.30,4.90,11.88
26.45,4,0,1,99886.72,20.11,195.12,49,-0.71,-0.33,0.90,0.00,35.43,256.59,66.59,-45.88,58.74,3.30,4.87,11.67
26.47,4,0,1,99897.91,20.11,194.18,50,-0.66,-0.28,0.91,3.72,27.80,263.72,69.04,-47.93,56.96,3.30,4.89,11.88
26.49,4,0,1,99901.36,20.12,193.89,51,-0.66,-0.21,0.85,6.59,20.06,270.79,71.65,-50.03,55.02,3.29,4.87,12.00
26.51,4,0,1,99907.42,20.11,193.81,52,-0.81,-0.11,0.86,7.32,10.55,278.11,74.44,-52.18,52.90,3.30,4.87,11.62
26.53,4,0,1,99915.19,20.11,192.72,53,-0.79,0.00,0.82,7.26,1.10,284.51,77.45,-54.36,50.54,3.30,4.87,11.71
26.56,4,0,1,99915.19,20.11,192.50,54,-0.82,0.19,0.83,3.48,-7.56,290.49,80.74,-56.56,47.85,3.30,4.87,11.78
26.58,4,0,1,99925.55,20.11,191.85,55,-0.77,0.28,0.87,-3.05,-15.06,295.85,84.39,-58.74,44.72,3.30,4.88,11.76
26.60,4,0,1,99928.13,20.11,191.63,56,-0.66,0.28,0.87,-9.70,-20.49,299.51,88.52,-60.88,41.04,3.30,4.86,11.91
26.62,4,0,1,99924.64,20.12,191.93,57,-0.59,0.40,0.85,-17.38,-26.04,298.96,93.13,-62.90,36.79,3.30,4.87,11.89
26.64,4,0,1,99936.72,20.13,191.78,58,-0.51,0.43,0.89,-26.71,-27.07,295.43,98.33,-64.72,31.85,3.30,4.88,11.89
26.66,4,0,1,99929.82,20.12,191.49,59,-0.41,0.46,0.80,-36.22,-26.77,288.60,104.11,-66.30,26.23,3.30,4.87,11.91
26.68,4,0,1,99942.77,20.12,191.06,60,-0.36,0.41,0.82,-44.45,-24.02,279.45,110.42,-67.55,19.97,3.30,4.88,11.94
26.71,4,0,1,99940.17,20.12,190.62,61,-0.31,0.38,0.81,-54.02,-21.34,268.41,117.11,-68.46,13.23,3.29,4.87,11.79
26.73,4,0,1,99947.94,20.12,189.97,62,-0.22,0.29,0.77,-60.91,-16.34,259.94,124.08,-68.99,6.14,3.30,4.85,11.78
26.75,4,0,1,99949.67,20.11,189.82,63,-0.18,0.25,0.83,-66.46,-10.43,252.50,131.09,-69.15,-1.08,3.30,4.87,11.79
26.77,4,0,1,99955.70,20.12,189.32,64,-0.15,0.21,0.85,-70.30,-4.09,246.52,137.92,-68.93,-8.15,3.30,4.88,11.70
26.80,4,0,1,99955.70,20.12,189.32,65,-0.20,0.11,0.82,-71.71,2.44,242.62,144.39,-68.36,-14.89,3.29,4.87,11.88
26.82,4,0,1,99960.88,20.12,188.88,66,-0.22,0.08,0.81,-72.50,8.41,241.16,150.36,-67.47,-21.15,3.29,4.87,11.92
26.84,4,0,1,99960.88,20.12,188.88,67,-0.26,0.13,0.86,-72.99,14.57,239.33,155.71,-66.31,-26.79,3.30,4.87,11.86
26.86,4,0,1,99955.70,20.12,189.32,68,-0.23,-0.01,0.86,-71.52,20.12,240.37,160.49,-64.90,-31.84,3.30,4.87,11.86
26.88,4,0,1,99972.96,20.13,187.87,69,-0.28,0.01,0.93,-68.54,25.37,240.55,164.66,-63.29,-36.26,3.30,4.87,11.84
26.90,4,0,1,99972.96,20.13,187.87,70,-0.36,-0.06,0.90,-66.04,30.12,241.52,168.29,-61.50,-40.13,3.30,4.87,11.89
26.92,4,0,1,99967.78,20.13,188.30,71,-0.41,-0.03,0.89,-60.67,32.93,243.29,171.47,-59.58,-43.49,3.30,4.88,11.89
26.94,4,0,1,99985.91,20.13,186.78,72,-0.44,-0.01,0.91,-57.01,35.61,244.57,174.24,-57.55,-46.41,3.30,4.87,11.91
26.96,4,0,1,99985.91,20.13,186.78,73,-0.52,0.01,0.95,-52.32,37.38,246.95,176.69,-55.43,-48.96,3.30,4.87,11.88
26.99,4,0,1,99993.66,20.13,186.13,74,-0.54,-0.02,0.92,-46.77,36.89,250.98,178.91,-53.22,-51.21,3.30,4.87,11.78
27.01,4,0,1,99989.35,20.13,186.49,75,-0.55,0.01,0.92,-40.98,36.40,255.12,180.94,-50.93,-53.19,3.30,4.87,11.76
27.03,4,0,1,99989.35,20.12,186.49,76,-0.61,0.15,0.89,-37.32,34.88,258.90,182.80,-48.59,-54.95,3.30,4.87,11.75
27.05,4,0,1,100003.19,20.12,185.33,77,-0.69,0.11,0.97,-33.78,32.62,261.95,184.53,-46.20,-56.54,3.30,4.87,11.73
27.07,4,0,1,100000.60,20.11,185.55,78,-0.62,0.29,0.98,-30.06,28.48,264.39,186.16,-43.79,-57.96,3.30,4.88,11.73
27.09,4,0,1,100001.43,20.11,185.48,79,-0.49,0.36,0.83,-30.73,28.29,262.74,187.65,-41.37,-59.23,3.30,4.87,11.88
27.11,4,0,1,100000.60,20.11,185.55,80,-0.46,0.40,0.88,-30.12,26.65,259.39,189.01,-38.97,-60.37,3.30,4.87,11.73
27.13,4,0,1,100010.09,20.10,184.75,81,-0.40,0.45,0.92,-30.12,24.82,253.17,190.25,-36.62,-61.39,3.30,4.87,11.86
27.15,4,0,1,100023.00,20.12,183.67,82,-0.31,0.43,0.89,-29.82,23.78,246.52,191.38,-34.32,-62.30,3.30,4.87,11.86
27.17,4,0,1,100020.41,20.12,183.88,83,-0.28,0.55,0.99,-31.89,24.02,237.93,192.39,-32.08,-63.12,3.30,4.88,11.96
27.20,4,0,1,100023.00,20.12,183.67,84,-0.17,0.43,0.94,-34.15,27.87,226.34,193.24,-29.92,-63.85,3.30,4.87,11.86
27.22,4,0,1,100029.91,20.12,183.08,85,-0.08,0.49,0.91,-33.90,29.09,220.43,194.00,-27.80,-64.51,3.30,4.88,11.75
27.24,4,0,1,100042.02,20.11,182.07,86,-0.04,0.43,0.94,-34.70,32.87,214.33,194.66,-25.72,-65.09,3.30,4.88,11.83
27.26,4,0,1,100031.66,20.10,182.94,87,-0.02,0.47,0.94,-34.57,35.85,208.29,195.22,-23.67,-65.62,3.30,4.86,11.76
27.29,4,0,1,100038.53,20.12,182.36,88,0.11,0.38,0.87,-34.70,39.63,203.17,195.71,-21.66,-66.09,3.30,4.86,11.78
27.31,4,0,1,100050.64,20.11,181.34,89,0.16,0.38,0.85,-32.32,43.23,199.02,196.11,-19.68,-66.50,3.30,4.87,11.89
27.33,4,0,1,100044.60,20.11,181.85,90,0.22,0.28,0.85,-32.44,48.54,194.76,196.43,-17.71,-66.87,3.30,4.88,11.91
27.35,4,0,1,100056.68,20.11,180.84,91,0.16,0.23,0.84,-28.23,53.35,191.22,196.68,-15.75,-67.16,3.30,4.87,11.89
27.37,4,0,1,100059.27,20.10,180.62,92,0.10,0.19,0.91,-25.00,55.18,187.62,196.88,-13.80,-67.40,3.30,4.88,11.89
27.39,4,0,1,100061.86,20.11,180.40,93,0.16,0.19,0.85,-20.55,58.29,184.09,197.04,-11.89,-67.57,3.30,4.87,11.88
